"Indicator","Age Group","Country","Sex","Year","WHO region","Display Value","Numeric","Low","High","Comments"
"BMI ? 30 (age-standardized estimate)","20+","Belarus","Both sexes","2008","Europe","23.4 [12.0-35.0]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Belgium","Both sexes","2008","Europe","19.1 [14.0-24.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Belize","Both sexes","2008","Americas","34.9 [30.2-39.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Benin","Both sexes","2008","Africa","6.5 [5.0-8.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Bhutan","Both sexes","2008","South-East Asia","5.5 [2.7-9.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Bolivia (Plurinational State of)","Both sexes","2008","Americas","18.9 [14.8-23.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Bosnia and Herzegovina","Both sexes","2008","Europe","24.2 [19.3-29.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Botswana","Both sexes","2008","Africa","13.5 [10.4-16.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Brazil","Both sexes","2008","Americas","19.5 [16.5-22.4]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Brunei Darussalam","Both sexes","2008","Western Pacific","7.9 [2.6-16.0]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Bulgaria","Both sexes","2008","Europe","21.4 [16.7-26.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Burkina Faso","Both sexes","2008","Africa","2.4 [1.2-4.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Burundi","Both sexes","2008","Africa","3.3 [0.6-8.6]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Cambodia","Both sexes","2008","Western Pacific","2.3 [1.6-3.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Cameroon","Both sexes","2008","Africa","11.1 [8.1-14.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Canada","Both sexes","2008","Americas","24.3 [21.7-26.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Cape Verde","Both sexes","2008","Africa","11.5 [8.5-15.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Central African Republic","Both sexes","2008","Africa","3.7 [1.1-8.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Chad","Both sexes","2008","Africa","3.1 [1.6-5.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Chile","Both sexes","2008","Americas","29.1 [24.4-33.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","China","Both sexes","2008","Western Pacific","5.6 [4.3-6.9]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Colombia","Both sexes","2008","Americas","18.1 [15.4-20.9]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Comoros","Both sexes","2008","Africa","4.4 [1.8-8.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Congo","Both sexes","2008","Africa","5.3 [2.8-8.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Cook Islands","Both sexes","2008","Western Pacific","64.1 [58.3-69.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Costa Rica","Both sexes","2008","Americas","24.6 [20.1-29.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","C?te d'Ivoire","Both sexes","2008","Africa","6.7 [3.8-10.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Croatia","Both sexes","2008","Europe","21.3 [14.8-27.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Cuba","Both sexes","2008","Americas","20.5 [15.0-26.4]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Cyprus","Both sexes","2008","Europe","23.4 [18.3-28.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Czech Republic","Both sexes","2008","Europe","28.7 [25.0-32.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Democratic People's Republic of Korea","Both sexes","2008","South-East Asia","3.8 [0.7-9.9]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Democratic Republic of the Congo","Both sexes","2008","Africa","1.9 [1.1-3.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Denmark","Both sexes","2008","Europe","16.2 [10.9-22.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Djibouti","Both sexes","2008","Eastern Mediterranean","10.4 [3.8-19.8]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Dominica","Both sexes","2008","Americas","25.0 [21.2-28.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Dominican Republic","Both sexes","2008","Americas","21.9 [15.9-28.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Ecuador","Both sexes","2008","Americas","22.0 [16.1-28.4]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Egypt","Both sexes","2008","Eastern Mediterranean","34.6 [31.2-38.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","El Salvador","Both sexes","2008","Americas","26.9 [21.8-32.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Equatorial Guinea","Both sexes","2008","Africa","11.5 [3.7-22.4]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Eritrea","Both sexes","2008","Africa","1.8 [1.0-3.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Estonia","Both sexes","2008","Europe","18.9 [12.5-25.9]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Ethiopia","Both sexes","2008","Africa","1.2 [0.7-2.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Fiji","Both sexes","2008","Western Pacific","31.9 [26.1-37.4]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Finland","Both sexes","2008","Europe","19.9 [16.7-23.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","France","Both sexes","2008","Europe","15.6 [12.8-18.7]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Gabon","Both sexes","2008","Africa","15.0 [11.4-18.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Gambia","Both sexes","2008","Africa","8.5 [4.6-14.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Georgia","Both sexes","2008","Europe","21.2 [10.4-32.9]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Germany","Both sexes","2008","Europe","21.3 [18.0-24.7]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Ghana","Both sexes","2008","Africa","8.0 [6.7-9.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Greece","Both sexes","2008","Europe","17.5 [13.1-22.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Grenada","Both sexes","2008","Americas","24.0 [13.7-35.2]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Guatemala","Both sexes","2008","Americas","20.7 [15.6-25.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Guinea","Both sexes","2008","Africa","4.7 [2.2-8.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Guinea-Bissau","Both sexes","2008","Africa","5.4 [1.4-12.6]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Guyana","Both sexes","2008","Americas","16.9 [8.0-27.0]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Haiti","Both sexes","2008","Americas","8.4 [4.7-13.9]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Honduras","Both sexes","2008","Americas","19.8 [15.4-25.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Hungary","Both sexes","2008","Europe","24.8 [17.2-33.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Iceland","Both sexes","2008","Europe","21.9 [15.1-29.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","India","Both sexes","2008","South-East Asia","1.9 [1.4-2.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Indonesia","Both sexes","2008","South-East Asia","4.7 [3.2-6.4]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Iran (Islamic Republic of)","Both sexes","2008","Eastern Mediterranean","21.6 [19.3-24.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Iraq","Both sexes","2008","Eastern Mediterranean","29.4 [24.9-33.7]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Ireland","Both sexes","2008","Europe","24.5 [21.5-27.4]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Israel","Both sexes","2008","Europe","25.5 [22.2-29.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Italy","Both sexes","2008","Europe","17.2 [14.1-20.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Jamaica","Both sexes","2008","Americas","24.6 [21.4-27.7]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Japan","Both sexes","2008","Western Pacific","4.5 [3.7-5.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Jordan","Both sexes","2008","Eastern Mediterranean","34.3 [31.7-36.9]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Kazakhstan","Both sexes","2008","Europe","24.4 [16.6-32.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Kenya","Both sexes","2008","Africa","4.7 [2.9-7.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Kiribati","Both sexes","2008","Western Pacific","45.8 [40.8-51.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Kuwait","Both sexes","2008","Eastern Mediterranean","42.8 [39.1-46.7]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Kyrgyzstan","Both sexes","2008","Europe","17.2 [10.4-24.4]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Lao People's Democratic Republic","Both sexes","2008","Western Pacific","3.0 [1.5-5.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Latvia","Both sexes","2008","Europe","22.0 [15.6-29.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Lebanon","Both sexes","2008","Eastern Mediterranean","28.2 [25.3-31.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Lesotho","Both sexes","2008","Africa","16.9 [12.1-21.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Liberia","Both sexes","2008","Africa","5.5 [3.0-8.9]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Libya","Both sexes","2008","Eastern Mediterranean","30.8 [27.4-34.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Lithuania","Both sexes","2008","Europe","24.7 [18.0-31.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Luxembourg","Both sexes","2008","Europe","23.4 [15.6-31.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Madagascar","Both sexes","2008","Africa","1.7 [1.1-2.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Malawi","Both sexes","2008","Africa","4.5 [3.3-5.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Malaysia","Both sexes","2008","Western Pacific","14.1 [11.4-17.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Maldives","Both sexes","2008","South-East Asia","16.1 [10.5-22.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Mali","Both sexes","2008","Africa","4.8 [3.1-6.9]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Malta","Both sexes","2008","Europe","26.6 [18.5-35.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Marshall Islands","Both sexes","2008","Western Pacific","46.5 [40.3-52.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Mauritania","Both sexes","2008","Africa","14.0 [9.6-18.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Mauritius","Both sexes","2008","Africa","18.2 [12.4-24.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Mexico","Both sexes","2008","Americas","32.8 [29.4-36.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Micronesia (Federated States of)","Both sexes","2008","Western Pacific","42.0 [36.2-48.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Monaco","Both sexes","2008","Europe","...","","","","
        No data available.  Estimate could not be calculated due to lack of covariate data.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Mongolia","Both sexes","2008","Western Pacific","16.4 [14.0-18.9]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Montenegro","Both sexes","2008","Europe","21.8 [11.7-32.9]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Morocco","Both sexes","2008","Eastern Mediterranean","17.3 [13.3-21.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Mozambique","Both sexes","2008","Africa","5.4 [3.5-7.7]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Myanmar","Both sexes","2008","South-East Asia","4.1 [2.7-5.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Namibia","Both sexes","2008","Africa","10.9 [8.0-14.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Nauru","Both sexes","2008","Western Pacific","71.1 [65.9-76.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Nepal","Both sexes","2008","South-East Asia","1.5 [0.7-2.7]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Netherlands","Both sexes","2008","Europe","16.2 [13.3-19.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","New Zealand","Both sexes","2008","Western Pacific","27.0 [23.8-30.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Nicaragua","Both sexes","2008","Americas","24.2 [19.4-29.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Niger","Both sexes","2008","Africa","2.5 [1.6-3.7]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Nigeria","Both sexes","2008","Africa","7.1 [5.2-9.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Niue","Both sexes","2008","Western Pacific","...","","","","
        No data available.  Estimate could not be calculated due to lack of covariate data.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Norway","Both sexes","2008","Europe","19.8 [16.0-23.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Oman","Both sexes","2008","Eastern Mediterranean","22.0 [16.8-26.9]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Pakistan","Both sexes","2008","Eastern Mediterranean","5.9 [3.2-9.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Palau","Both sexes","2008","Western Pacific","50.7 [38.8-62.2]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Panama","Both sexes","2008","Americas","25.8 [20.1-31.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Papua New Guinea","Both sexes","2008","Western Pacific","15.9 [12.0-20.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Paraguay","Both sexes","2008","Americas","19.2 [8.7-31.4]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Peru","Both sexes","2008","Americas","16.5 [13.9-19.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Philippines","Both sexes","2008","Western Pacific","6.4 [4.4-8.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Poland","Both sexes","2008","Europe","23.2 [20.0-26.4]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Portugal","Both sexes","2008","Europe","21.6 [17.5-25.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Qatar","Both sexes","2008","Eastern Mediterranean","33.1 [29.5-36.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Republic of Korea","Both sexes","2008","Western Pacific","7.3 [6.0-8.9]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Republic of Moldova","Both sexes","2008","Europe","20.4 [14.8-27.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Romania","Both sexes","2008","Europe","17.7 [11.8-23.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Russian Federation","Both sexes","2008","Europe","24.9 [22.2-27.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Rwanda","Both sexes","2008","Africa","4.3 [2.0-8.4]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Saint Kitts and Nevis","Both sexes","2008","Americas","40.9 [35.6-46.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Saint Lucia","Both sexes","2008","Americas","22.3 [13.6-30.9]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Saint Vincent and the Grenadines","Both sexes","2008","Americas","25.1 [14.6-36.2]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Samoa","Both sexes","2008","Western Pacific","55.5 [49.8-61.7]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","San Marino","Both sexes","2008","Europe","...","","","","
        No data available.  Estimate could not be calculated due to lack of covariate data.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Sao Tome and Principe","Both sexes","2008","Africa","11.3 [7.9-15.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Saudi Arabia","Both sexes","2008","Eastern Mediterranean","35.2 [32.0-38.4]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Senegal","Both sexes","2008","Africa","8.0 [5.2-11.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Serbia","Both sexes","2008","Europe","23.0 [19.8-26.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Seychelles","Both sexes","2008","Africa","24.6 [20.2-29.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Sierra Leone","Both sexes","2008","Africa","7.0 [5.4-8.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Singapore","Both sexes","2008","Western Pacific","6.4 [5.0-8.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Slovakia","Both sexes","2008","Europe","24.6 [14.0-35.7]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Slovenia","Both sexes","2008","Europe","27.0 [15.9-38.4]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Solomon Islands","Both sexes","2008","Western Pacific","32.1 [26.8-37.4]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Somalia","Both sexes","2008","Eastern Mediterranean","5.3 [1.4-12.0]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","South Africa","Both sexes","2008","Africa","33.5 [30.4-36.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Spain","Both sexes","2008","Europe","24.1 [21.1-27.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Sri Lanka","Both sexes","2008","South-East Asia","5.0 [3.4-6.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Sudan","Both sexes","2008","Eastern Mediterranean","6.6 [1.8-13.9]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Suriname","Both sexes","2008","Americas","25.8 [15.4-37.0]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Swaziland","Both sexes","2008","Africa","23.4 [18.8-28.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Sweden","Both sexes","2008","Europe","16.6 [13.3-20.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Switzerland","Both sexes","2008","Europe","14.9 [10.3-19.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Syrian Arab Republic","Both sexes","2008","Eastern Mediterranean","31.6 [26.5-36.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Tajikistan","Both sexes","2008","Europe","9.9 [4.5-17.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Thailand","Both sexes","2008","South-East Asia","8.5 [6.9-10.4]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","The former Yugoslav Republic of Macedonia","Both sexes","2008","Europe","20.3 [11.4-29.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Timor-Leste","Both sexes","2008","South-East Asia","2.9 [0.5-7.7]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Togo","Both sexes","2008","Africa","4.6 [2.0-8.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Tonga","Both sexes","2008","Western Pacific","59.6 [54.1-65.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Trinidad and Tobago","Both sexes","2008","Americas","30.0 [20.9-39.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Tunisia","Both sexes","2008","Eastern Mediterranean","23.8 [18.0-30.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Turkey","Both sexes","2008","Europe","29.3 [27.0-31.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Turkmenistan","Both sexes","2008","Europe","14.3 [7.7-22.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Tuvalu","Both sexes","2008","Western Pacific","...","","","","
        No data available.  Estimate could not be calculated due to lack of covariate data.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Uganda","Both sexes","2008","Africa","4.6 [2.2-8.6]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Ukraine","Both sexes","2008","Europe","20.1 [11.9-28.9]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","United Arab Emirates","Both sexes","2008","Eastern Mediterranean","33.7 [28.6-39.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","United Kingdom","Both sexes","2008","Europe","24.9 [22.4-27.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","United Republic of Tanzania","Both sexes","2008","Africa","5.4 [3.3-8.0]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","United States of America","Both sexes","2008","Americas","31.8 [29.5-34.3]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Uruguay","Both sexes","2008","Americas","23.6 [19.0-28.2]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Uzbekistan","Both sexes","2008","Europe","17.3 [12.0-22.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Vanuatu","Both sexes","2008","Western Pacific","29.8 [24.3-34.9]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Venezuela (Bolivarian Republic of)","Both sexes","2008","Americas","30.8 [24.5-37.1]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Viet Nam","Both sexes","2008","Western Pacific","1.6 [1.0-2.5]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Yemen","Both sexes","2008","Eastern Mediterranean","16.7 [7.9-27.1]","","","","
        No country data available.  Estimate modelled using data from other countries and specific country characteristics.        
      "
"BMI ? 30 (age-standardized estimate)","20+","Zambia","Both sexes","2008","Africa","4.2 [2.8-5.8]","","","",""
"BMI ? 30 (age-standardized estimate)","20+","Zimbabwe","Both sexes","2008","Africa","8.6 [6.3-11.6]","","","",""

